Java HotSpot(TM) 64-Bit Server VM (25.121-b13) for windows-amd64 JRE (1.8.0_121-b13), built on Dec 12 2016 18:21:36 by "java_re" with MS VC++ 10.0 (VS2010)
Memory: 4k page, physical 16713508k(3967660k free), swap 32966436k(9862712k free)
CommandLine flags: -XX:InitialHeapSize=536870912 -XX:InitialTenuringThreshold=1 -XX:MaxHeapSize=536870912 -XX:MaxNewSize=1048576 -XX:MaxTenuringThreshold=1 -XX:NewSize=1048576 -XX:PretenureSizeThreshold=50 -XX:+PrintGC -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:-UseLargePagesIndividualAllocation -XX:+UseSerialGC 
0.747: [GC (Allocation Failure) 0.747: [DefNew: 959K->63K(960K), 0.0062707 secs] 118368K->118362K(524224K), 0.0063377 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
0.754: [GC (Allocation Failure) 0.754: [DefNew: 959K->64K(960K), 0.0034132 secs] 119259K->119252K(524224K), 0.0034623 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.759: [GC (Allocation Failure) 0.759: [DefNew: 960K->63K(960K), 0.0024451 secs] 120149K->120144K(524224K), 0.0024921 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
0.763: [GC (Allocation Failure) 0.763: [DefNew: 959K->64K(960K), 0.0024171 secs] 121040K->121035K(524224K), 0.0024639 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.769: [GC (Allocation Failure) 0.769: [DefNew: 960K->63K(960K), 0.0025937 secs] 121931K->121927K(524224K), 0.0026501 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.773: [GC (Allocation Failure) 0.773: [DefNew: 959K->63K(960K), 0.0025309 secs] 122823K->122819K(524224K), 0.0025762 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.779: [GC (Allocation Failure) 0.779: [DefNew: 959K->63K(960K), 0.0029978 secs] 123715K->123710K(524224K), 0.0030621 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.785: [GC (Allocation Failure) 0.785: [DefNew: 959K->63K(960K), 0.0025107 secs] 124606K->124602K(524224K), 0.0025619 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.789: [GC (Allocation Failure) 0.789: [DefNew: 959K->63K(960K), 0.0025265 secs] 125498K->125493K(524224K), 0.0025749 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
0.796: [GC (Allocation Failure) 0.796: [DefNew: 959K->63K(960K), 0.0026087 secs] 126389K->126383K(524224K), 0.0026598 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.800: [GC (Allocation Failure) 0.800: [DefNew: 959K->63K(960K), 0.0024998 secs] 127279K->127274K(524224K), 0.0025478 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.806: [GC (Allocation Failure) 0.806: [DefNew: 959K->63K(960K), 0.0025250 secs] 128170K->128166K(524224K), 0.0025772 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
0.810: [GC (Allocation Failure) 0.810: [DefNew: 959K->63K(960K), 0.0030725 secs] 129062K->129056K(524224K), 0.0031359 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.816: [GC (Allocation Failure) 0.816: [DefNew: 959K->63K(960K), 0.0028855 secs] 129953K->129948K(524224K), 0.0029349 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.821: [GC (Allocation Failure) 0.821: [DefNew: 959K->63K(960K), 0.0028883 secs] 130844K->130840K(524224K), 0.0029372 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
0.828: [GC (Allocation Failure) 0.828: [DefNew: 959K->64K(960K), 0.0026899 secs] 131736K->131731K(524224K), 0.0027462 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.832: [GC (Allocation Failure) 0.832: [DefNew: 960K->64K(960K), 0.0025874 secs] 132627K->132622K(524224K), 0.0026315 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.838: [GC (Allocation Failure) 0.838: [DefNew: 960K->64K(960K), 0.0025565 secs] 133518K->133513K(524224K), 0.0026099 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.843: [GC (Allocation Failure) 0.843: [DefNew: 960K->63K(960K), 0.0025302 secs] 134409K->134404K(524224K), 0.0025748 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.849: [GC (Allocation Failure) 0.849: [DefNew: 959K->64K(960K), 0.0025924 secs] 135300K->135295K(524224K), 0.0026443 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.853: [GC (Allocation Failure) 0.853: [DefNew: 960K->63K(960K), 0.0028490 secs] 136191K->136186K(524224K), 0.0029004 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
0.859: [GC (Allocation Failure) 0.859: [DefNew: 959K->64K(960K), 0.0030418 secs] 137082K->137078K(524224K), 0.0031066 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.863: [GC (Allocation Failure) 0.863: [DefNew: 960K->63K(960K), 0.0033706 secs] 137974K->137969K(524224K), 0.0034276 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.870: [GC (Allocation Failure) 0.870: [DefNew: 959K->64K(960K), 0.0025679 secs] 138866K->138861K(524224K), 0.0026186 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.875: [GC (Allocation Failure) 0.875: [DefNew: 960K->63K(960K), 0.0029181 secs] 139757K->139752K(524224K), 0.0029998 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.880: [GC (Allocation Failure) 0.880: [DefNew: 959K->63K(960K), 0.0036003 secs] 140649K->140644K(524224K), 0.0036747 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.887: [GC (Allocation Failure) 0.887: [DefNew: 959K->63K(960K), 0.0032626 secs] 141540K->141535K(524224K), 0.0033313 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.892: [GC (Allocation Failure) 0.892: [DefNew: 959K->64K(960K), 0.0029761 secs] 142432K->142427K(524224K), 0.0030438 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.899: [GC (Allocation Failure) 0.899: [DefNew: 960K->64K(960K), 0.0039322 secs] 143323K->143319K(524224K), 0.0040316 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
0.906: [GC (Allocation Failure) 0.906: [DefNew: 960K->63K(960K), 0.0034081 secs] 144215K->144211K(524224K), 0.0034939 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.914: [GC (Allocation Failure) 0.914: [DefNew: 959K->63K(960K), 0.0032517 secs] 145107K->145102K(524224K), 0.0033249 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
0.919: [GC (Allocation Failure) 0.919: [DefNew: 959K->63K(960K), 0.0036867 secs] 145999K->145994K(524224K), 0.0037579 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.926: [GC (Allocation Failure) 0.926: [DefNew: 959K->64K(960K), 0.0035709 secs] 146890K->146885K(524224K), 0.0036467 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.932: [GC (Allocation Failure) 0.932: [DefNew: 960K->64K(960K), 0.0030616 secs] 147782K->147777K(524224K), 0.0031195 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.938: [GC (Allocation Failure) 0.938: [DefNew: 960K->64K(960K), 0.0033071 secs] 148673K->148669K(524224K), 0.0033872 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.942: [GC (Allocation Failure) 0.942: [DefNew: 960K->63K(960K), 0.0027752 secs] 149565K->149561K(524224K), 0.0028350 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.948: [GC (Allocation Failure) 0.948: [DefNew: 959K->63K(960K), 0.0037481 secs] 150457K->150452K(524224K), 0.0038284 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.954: [GC (Allocation Failure) 0.954: [DefNew: 959K->63K(960K), 0.0033339 secs] 151349K->151344K(524224K), 0.0034092 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.962: [GC (Allocation Failure) 0.962: [DefNew: 959K->63K(960K), 0.0034409 secs] 152240K->152235K(524224K), 0.0035199 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
0.968: [GC (Allocation Failure) 0.968: [DefNew: 959K->64K(960K), 0.0032493 secs] 153132K->153127K(524224K), 0.0033193 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.974: [GC (Allocation Failure) 0.974: [DefNew: 960K->63K(960K), 0.0037076 secs] 154023K->154018K(524224K), 0.0037999 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.979: [GC (Allocation Failure) 0.980: [DefNew: 959K->64K(960K), 0.0033617 secs] 154915K->154910K(524224K), 0.0034748 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.988: [GC (Allocation Failure) 0.988: [DefNew: 960K->63K(960K), 0.0037591 secs] 155806K->155801K(524224K), 0.0038593 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
0.995: [GC (Allocation Failure) 0.995: [DefNew: 959K->63K(960K), 0.0038945 secs] 156698K->156693K(524224K), 0.0039758 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.001: [GC (Allocation Failure) 1.001: [DefNew: 959K->63K(960K), 0.0036929 secs] 157589K->157584K(524224K), 0.0037847 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.008: [GC (Allocation Failure) 1.008: [DefNew: 959K->63K(960K), 0.0037611 secs] 158481K->158476K(524224K), 0.0038347 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
1.029: [GC (Allocation Failure) 1.029: [DefNew: 959K->63K(960K), 0.0040181 secs] 159372K->159368K(524224K), 0.0041124 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.036: [GC (Allocation Failure) 1.036: [DefNew: 959K->63K(960K), 0.0038727 secs] 160264K->160259K(524224K), 0.0039556 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.042: [GC (Allocation Failure) 1.042: [DefNew: 959K->63K(960K), 0.0032576 secs] 161155K->161151K(524224K), 0.0033399 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.048: [GC (Allocation Failure) 1.048: [DefNew: 959K->63K(960K), 0.0041504 secs] 162047K->162042K(524224K), 0.0042274 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.054: [GC (Allocation Failure) 1.055: [DefNew: 959K->63K(960K), 0.0039903 secs] 162938K->162934K(524224K), 0.0040573 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
1.061: [GC (Allocation Failure) 1.061: [DefNew: 959K->64K(960K), 0.0038475 secs] 163830K->163826K(524224K), 0.0039252 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.070: [GC (Allocation Failure) 1.070: [DefNew: 960K->63K(960K), 0.0039406 secs] 164722K->164717K(524224K), 0.0040304 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
1.082: [GC (Allocation Failure) 1.082: [DefNew: 959K->64K(960K), 0.0036464 secs] 165613K->165609K(524224K), 0.0037284 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.090: [GC (Allocation Failure) 1.090: [DefNew: 960K->63K(960K), 0.0038076 secs] 166505K->166500K(524224K), 0.0038921 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.097: [GC (Allocation Failure) 1.097: [DefNew: 959K->63K(960K), 0.0035035 secs] 167397K->167392K(524224K), 0.0035765 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.103: [GC (Allocation Failure) 1.103: [DefNew: 959K->64K(960K), 0.0037126 secs] 168288K->168283K(524224K), 0.0038068 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
1.111: [GC (Allocation Failure) 1.112: [DefNew: 960K->63K(960K), 0.0038994 secs] 169180K->169175K(524224K), 0.0039887 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.117: [GC (Allocation Failure) 1.117: [DefNew: 959K->64K(960K), 0.0034197 secs] 170071K->170067K(524224K), 0.0034932 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
1.124: [GC (Allocation Failure) 1.124: [DefNew: 960K->63K(960K), 0.0038500 secs] 170963K->170958K(524224K), 0.0039423 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.134: [GC (Allocation Failure) 1.134: [DefNew: 959K->63K(960K), 0.0036794 secs] 171854K->171850K(524224K), 0.0037843 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
1.142: [GC (Allocation Failure) 1.142: [DefNew: 959K->64K(960K), 0.0035170 secs] 172746K->172741K(524224K), 0.0035930 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.148: [GC (Allocation Failure) 1.148: [DefNew: 960K->63K(960K), 0.0031519 secs] 173637K->173632K(524224K), 0.0032301 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
1.155: [GC (Allocation Failure) 1.155: [DefNew: 959K->63K(960K), 0.0032409 secs] 174530K->174525K(524224K), 0.0033313 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.162: [GC (Allocation Failure) 1.162: [DefNew: 959K->63K(960K), 0.0035490 secs] 175422K->175416K(524224K), 0.0036450 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.168: [GC (Allocation Failure) 1.168: [DefNew: 959K->64K(960K), 0.0036381 secs] 176312K->176308K(524224K), 0.0037148 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.173: [GC (Allocation Failure) 1.174: [DefNew: 960K->63K(960K), 0.0029962 secs] 177204K->177200K(524224K), 0.0030679 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.178: [GC (Allocation Failure) 1.178: [DefNew: 959K->63K(960K), 0.0029608 secs] 178096K->178091K(524224K), 0.0030287 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.184: [GC (Allocation Failure) 1.184: [DefNew: 959K->63K(960K), 0.0036031 secs] 178987K->178982K(524224K), 0.0036805 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.189: [GC (Allocation Failure) 1.189: [DefNew: 959K->63K(960K), 0.0033682 secs] 179878K->179874K(524224K), 0.0034414 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.196: [GC (Allocation Failure) 1.196: [DefNew: 959K->64K(960K), 0.0032263 secs] 180770K->180766K(524224K), 0.0033138 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
1.201: [GC (Allocation Failure) 1.201: [DefNew: 960K->63K(960K), 0.0027872 secs] 181662K->181657K(524224K), 0.0028646 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.207: [GC (Allocation Failure) 1.207: [DefNew: 959K->63K(960K), 0.0032103 secs] 182554K->182549K(524224K), 0.0032903 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.211: [GC (Allocation Failure) 1.211: [DefNew: 959K->63K(960K), 0.0032325 secs] 183445K->183440K(524224K), 0.0032959 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
1.217: [GC (Allocation Failure) 1.217: [DefNew: 959K->63K(960K), 0.0037286 secs] 184336K->184331K(524224K), 0.0038222 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.223: [GC (Allocation Failure) 1.223: [DefNew: 959K->63K(960K), 0.0029364 secs] 185227K->185223K(524224K), 0.0030072 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.229: [GC (Allocation Failure) 1.229: [DefNew: 959K->64K(960K), 0.0033093 secs] 186119K->186114K(524224K), 0.0033931 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.236: [GC (Allocation Failure) 1.236: [DefNew: 960K->63K(960K), 0.0037400 secs] 187011K->187006K(524224K), 0.0038335 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.242: [GC (Allocation Failure) 1.242: [DefNew: 959K->63K(960K), 0.0035754 secs] 187903K->187897K(524224K), 0.0036527 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
1.249: [GC (Allocation Failure) 1.249: [DefNew: 959K->64K(960K), 0.0035355 secs] 188793K->188789K(524224K), 0.0036303 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.255: [GC (Allocation Failure) 1.255: [DefNew: 960K->63K(960K), 0.0034787 secs] 189685K->189680K(524224K), 0.0035693 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.261: [GC (Allocation Failure) 1.261: [DefNew: 959K->63K(960K), 0.0038375 secs] 190576K->190571K(524224K), 0.0039236 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.268: [GC (Allocation Failure) 1.268: [DefNew: 959K->63K(960K), 0.0040266 secs] 191468K->191463K(524224K), 0.0041080 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.274: [GC (Allocation Failure) 1.274: [DefNew: 959K->64K(960K), 0.0032548 secs] 192359K->192355K(524224K), 0.0033250 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
1.280: [GC (Allocation Failure) 1.280: [DefNew: 960K->63K(960K), 0.0042149 secs] 193251K->193246K(524224K), 0.0043064 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.287: [GC (Allocation Failure) 1.287: [DefNew: 959K->63K(960K), 0.0042928 secs] 194144K->194139K(524224K), 0.0043836 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
1.294: [GC (Allocation Failure) 1.294: [DefNew: 959K->64K(960K), 0.0035363 secs] 195035K->195030K(524224K), 0.0036277 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.300: [GC (Allocation Failure) 1.300: [DefNew: 960K->63K(960K), 0.0033546 secs] 195926K->195921K(524224K), 0.0034268 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.307: [GC (Allocation Failure) 1.307: [DefNew: 959K->63K(960K), 0.0040284 secs] 196818K->196813K(524224K), 0.0041129 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.314: [GC (Allocation Failure) 1.314: [DefNew: 959K->64K(960K), 0.0039492 secs] 197710K->197705K(524224K), 0.0040420 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.320: [GC (Allocation Failure) 1.320: [DefNew: 960K->63K(960K), 0.0035017 secs] 198601K->198596K(524224K), 0.0035939 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
1.327: [GC (Allocation Failure) 1.327: [DefNew: 959K->63K(960K), 0.0036202 secs] 199493K->199486K(524224K), 0.0037166 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.333: [GC (Allocation Failure) 1.333: [DefNew: 959K->63K(960K), 0.0035135 secs] 200384K->200378K(524224K), 0.0036191 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.340: [GC (Allocation Failure) 1.340: [DefNew: 959K->64K(960K), 0.0039209 secs] 201274K->201269K(524224K), 0.0040226 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.347: [GC (Allocation Failure) 1.347: [DefNew: 960K->63K(960K), 0.0039026 secs] 202166K->202161K(524224K), 0.0040120 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.354: [GC (Allocation Failure) 1.354: [DefNew: 959K->64K(960K), 0.0037880 secs] 203057K->203052K(524224K), 0.0038821 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.361: [GC (Allocation Failure) 1.361: [DefNew: 960K->63K(960K), 0.0031158 secs] 203948K->203943K(524224K), 0.0031975 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.367: [GC (Allocation Failure) 1.367: [DefNew: 959K->64K(960K), 0.0037510 secs] 204841K->204836K(524224K), 0.0038593 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
1.372: [GC (Allocation Failure) 1.373: [DefNew: 960K->63K(960K), 0.0036429 secs] 205732K->205727K(524224K), 0.0037254 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.379: [GC (Allocation Failure) 1.379: [DefNew: 959K->63K(960K), 0.0034529 secs] 206623K->206618K(524224K), 0.0035152 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.385: [GC (Allocation Failure) 1.385: [DefNew: 959K->63K(960K), 0.0037392 secs] 207515K->207510K(524224K), 0.0038148 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.392: [GC (Allocation Failure) 1.392: [DefNew: 959K->63K(960K), 0.0031681 secs] 208406K->208401K(524224K), 0.0032581 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.397: [GC (Allocation Failure) 1.397: [DefNew: 959K->63K(960K), 0.0033831 secs] 209298K->209294K(524224K), 0.0034528 secs] [Times: user=0.00 sys=0.02, real=0.00 secs] 
1.404: [GC (Allocation Failure) 1.404: [DefNew: 959K->63K(960K), 0.0037407 secs] 210190K->210184K(524224K), 0.0038173 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.410: [GC (Allocation Failure) 1.410: [DefNew: 959K->64K(960K), 0.0039425 secs] 211080K->211075K(524224K), 0.0040174 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.416: [GC (Allocation Failure) 1.416: [DefNew: 960K->64K(960K), 0.0033376 secs] 211973K->211968K(524224K), 0.0034202 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.421: [GC (Allocation Failure) 1.421: [DefNew: 960K->63K(960K), 0.0031777 secs] 212864K->212858K(524224K), 0.0032408 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.427: [GC (Allocation Failure) 1.427: [DefNew: 959K->64K(960K), 0.0030424 secs] 213755K->213750K(524224K), 0.0031067 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.433: [GC (Allocation Failure) 1.433: [DefNew: 960K->63K(960K), 0.0040455 secs] 214646K->214641K(524224K), 0.0041306 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.441: [GC (Allocation Failure) 1.441: [DefNew: 959K->64K(960K), 0.0040286 secs] 215538K->215533K(524224K), 0.0041135 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.449: [GC (Allocation Failure) 1.449: [DefNew: 960K->63K(960K), 0.0034657 secs] 216431K->216425K(524224K), 0.0035290 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.456: [GC (Allocation Failure) 1.456: [DefNew: 959K->63K(960K), 0.0029034 secs] 217321K->217315K(524224K), 0.0029704 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.461: [GC (Allocation Failure) 1.461: [DefNew: 959K->63K(960K), 0.0034842 secs] 218211K->218206K(524224K), 0.0035409 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
1.468: [GC (Allocation Failure) 1.468: [DefNew: 959K->63K(960K), 0.0029313 secs] 219104K->219099K(524224K), 0.0029906 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.473: [GC (Allocation Failure) 1.473: [DefNew: 959K->64K(960K), 0.0031717 secs] 219995K->219990K(524224K), 0.0032248 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.478: [GC (Allocation Failure) 1.478: [DefNew: 960K->63K(960K), 0.0039323 secs] 220887K->220882K(524224K), 0.0040028 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
1.485: [GC (Allocation Failure) 1.485: [DefNew: 959K->63K(960K), 0.0032949 secs] 221778K->221772K(524224K), 0.0033651 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.491: [GC (Allocation Failure) 1.491: [DefNew: 959K->64K(960K), 0.0031748 secs] 222670K->222664K(524224K), 0.0032496 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
1.498: [GC (Allocation Failure) 1.498: [DefNew: 960K->63K(960K), 0.0038063 secs] 223562K->223557K(524224K), 0.0038856 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.503: [GC (Allocation Failure) 1.503: [DefNew: 959K->64K(960K), 0.0026789 secs] 224453K->224448K(524224K), 0.0027191 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.509: [GC (Allocation Failure) 1.509: [DefNew: 960K->64K(960K), 0.0034527 secs] 225345K->225340K(524224K), 0.0035308 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
1.514: [GC (Allocation Failure) 1.514: [DefNew: 960K->63K(960K), 0.0031617 secs] 226236K->226231K(524224K), 0.0032250 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.521: [GC (Allocation Failure) 1.521: [DefNew: 959K->64K(960K), 0.0028276 secs] 227128K->227123K(524224K), 0.0028971 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.525: [GC (Allocation Failure) 1.525: [DefNew: 960K->63K(960K), 0.0032084 secs] 228021K->228015K(524224K), 0.0032671 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
1.532: [GC (Allocation Failure) 1.532: [DefNew: 959K->63K(960K), 0.0032420 secs] 228912K->228906K(524224K), 0.0033189 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.538: [GC (Allocation Failure) 1.539: [DefNew: 959K->64K(960K), 0.0030692 secs] 229803K->229797K(524224K), 0.0031473 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
1.585: [GC (Allocation Failure) 1.585: [DefNew: 960K->64K(960K), 0.0106271 secs] 234790K->234784K(524224K), 0.0107115 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
1.599: [GC (Allocation Failure) 1.599: [DefNew: 960K->63K(960K), 0.0041476 secs] 235680K->235674K(524224K), 0.0042336 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.604: [GC (Allocation Failure) 1.604: [DefNew: 959K->64K(960K), 0.0042866 secs] 236570K->236565K(524224K), 0.0043517 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
1.617: [GC (Allocation Failure) 1.617: [DefNew: 960K->64K(960K), 0.0046159 secs] 237462K->237457K(524224K), 0.0047005 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
1.622: [GC (Allocation Failure) 1.623: [DefNew: 960K->63K(960K), 0.0044956 secs] 238353K->238348K(524224K), 0.0045662 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.630: [GC (Allocation Failure) 1.630: [DefNew: 959K->63K(960K), 0.0042078 secs] 239245K->239240K(524224K), 0.0042932 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.638: [GC (Allocation Failure) 1.638: [DefNew: 959K->63K(960K), 0.0035565 secs] 240136K->240132K(524224K), 0.0036388 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.644: [GC (Allocation Failure) 1.644: [DefNew: 959K->63K(960K), 0.0034416 secs] 241028K->241024K(524224K), 0.0035164 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.651: [GC (Allocation Failure) 1.651: [DefNew: 959K->63K(960K), 0.0037719 secs] 241920K->241915K(524224K), 0.0038537 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.656: [GC (Allocation Failure) 1.656: [DefNew: 959K->64K(960K), 0.0038419 secs] 242812K->242807K(524224K), 0.0039145 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.663: [GC (Allocation Failure) 1.663: [DefNew: 960K->64K(960K), 0.0037799 secs] 243703K->243698K(524224K), 0.0038649 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
1.668: [GC (Allocation Failure) 1.668: [DefNew: 960K->64K(960K), 0.0033921 secs] 244595K->244590K(524224K), 0.0034608 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.676: [GC (Allocation Failure) 1.676: [DefNew: 960K->64K(960K), 0.0041878 secs] 245486K->245482K(524224K), 0.0042603 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
